Simulation,Year,Gross_Output
8590,2023,161677.0
8590,2024,164300.70382411598
8590,2025,168734.90235432223
8590,2026,159504.04764086028
8590,2027,163387.4075556402
8590,2028,164456.40189872173
8591,2023,161677.0
8591,2024,166448.60571231332
8591,2025,167011.2513647092
8591,2026,166159.64049927698
8591,2027,162736.26295062833
8591,2028,162017.7631149099
8592,2023,161677.0
8592,2024,160764.15102290185
8592,2025,162012.135612445
8592,2026,167392.86163940228
8592,2027,154570.38321912132
8592,2028,161890.59270528922
8593,2023,161677.0
8593,2024,162029.52871866897
8593,2025,157641.72840422564
8593,2026,162836.72544457795
8593,2027,169590.47956226356
8593,2028,164589.59467783006
8594,2023,161677.0
8594,2024,161881.52783593486
8594,2025,164133.1018695166
8594,2026,165509.14724854153
8594,2027,162485.85015785933
8594,2028,161329.20442328154
8595,2023,161677.0
8595,2024,156754.0724163035
8595,2025,158802.0411468152
8595,2026,167870.28050188752
8595,2027,164224.2576496559
8595,2028,168837.76513099988
8596,2023,161677.0
8596,2024,158347.1163369773
8596,2025,158778.8518711195
8596,2026,162421.09547935758
8596,2027,161759.38385424158
8596,2028,157770.83828101234
8597,2023,161677.0
8597,2024,161815.49990972932
8597,2025,157811.87339042532
8597,2026,157395.66820243327
8597,2027,168263.38894620014
8597,2028,165199.2235029028
8598,2023,161677.0
8598,2024,157255.99730993382
8598,2025,163766.3138648379
8598,2026,160328.55547160163
8598,2027,165040.60834106218
8598,2028,161494.60377352737
8599,2023,161677.0
8599,2024,161661.95261931434
8599,2025,162344.61939661976
8599,2026,161399.97273492682
8599,2027,159423.62947742423
8599,2028,164646.96921825624
8600,2023,161677.0
8600,2024,157028.42017944448
8600,2025,162726.00923273398
8600,2026,159533.7966363499
8600,2027,166330.36601670814
8600,2028,164178.22262645353
8601,2023,161677.0
8601,2024,168679.0531050109
8601,2025,161885.86187219128
8601,2026,159686.9102959978
8601,2027,160130.17817829215
8601,2028,160921.96865464444
8602,2023,161677.0
8602,2024,162361.98827004066
8602,2025,166853.46066625894
8602,2026,164820.7918122905
8602,2027,169591.16216047626
8602,2028,164591.64110850735
8603,2023,161677.0
8603,2024,159783.67293552955
8603,2025,161575.30417655522
8603,2026,155435.3908248975
8603,2027,166561.88914274026
8603,2028,163049.39905266807
8604,2023,161677.0
8604,2024,155024.34330495758
8604,2025,168557.74696726492
8604,2026,162163.9082885034
8604,2027,161436.6105992611
8604,2028,157873.78768635486
8605,2023,161677.0
8605,2024,155364.81095307678
8605,2025,168894.5047664741
8605,2026,162979.62168675085
8605,2027,167800.79046405503
8605,2028,157025.89273278514
8606,2023,161677.0
8606,2024,169579.67856914081
8606,2025,161577.64085930717
8606,2026,162571.6266916196
8606,2027,165007.8042032325
8606,2028,164389.60682155224
8607,2023,161677.0
8607,2024,162256.89173780123
8607,2025,157900.73086299296
8607,2026,162792.01617244317
8607,2027,162793.6065945772
8607,2028,163085.53319150652
8608,2023,161677.0
8608,2024,166666.27110130814
8608,2025,160101.28790731725
8608,2026,165971.48515482145
8608,2027,160507.29561742637
8608,2028,156257.35425257872
8609,2023,161677.0
8609,2024,167441.29068364925
8609,2025,164039.99637316572
8609,2026,166223.24387773307
8609,2027,158701.96201495
8609,2028,167411.1231175385
8610,2023,161677.0
8610,2024,164991.73914793562
8610,2025,162521.35236882215
8610,2026,157751.43942142554
8610,2027,158905.87574493632
8610,2028,161497.28178248566
8611,2023,161677.0
8611,2024,162094.68362527134
8611,2025,160478.51164072272
8611,2026,166336.80990025742
8611,2027,161549.29215911432
8611,2028,164675.01408020328
8612,2023,161677.0
8612,2024,159890.96069041267
8612,2025,167727.0383635946
8612,2026,164392.30747006868
8612,2027,165538.42776318805
8612,2028,163960.0959115783
8613,2023,161677.0
8613,2024,164255.04702591646
8613,2025,165168.02374783403
8613,2026,159945.58242154468
8613,2027,169591.79478831255
8613,2028,160619.31331475338
8614,2023,161677.0
8614,2024,158964.8418719901
8614,2025,161643.35429675016
8614,2026,161897.83119052905
8614,2027,167178.56402136048
8614,2028,166585.89427017068
8615,2023,161677.0
8615,2024,158162.76551428033
8615,2025,163978.2300040085
8615,2026,158955.03659326126
8615,2027,165980.61161852948
8615,2028,156781.34845276905
8616,2023,161677.0
8616,2024,163959.2103283251
8616,2025,164701.4914004463
8616,2026,159199.56577441256
8616,2027,155216.97309153012
8616,2028,162574.75027666026
8617,2023,161677.0
8617,2024,155786.9057170175
8617,2025,166223.89772425193
8617,2026,158215.76811054422
8617,2027,159872.44187021663
8617,2028,161823.28942918417
8618,2023,161677.0
8618,2024,162447.79139683605
8618,2025,163020.20328421827
8618,2026,155558.4678461256
8618,2027,159736.09963838093
8618,2028,168844.90815420682
8619,2023,161677.0
8619,2024,162729.42770659356
8619,2025,160131.6479144482
8619,2026,161291.50648456518
8619,2027,155398.52409052104
8619,2028,155896.22240517824
8620,2023,161677.0
8620,2024,161571.11416607557
8620,2025,163831.63287947458
8620,2026,162108.12508238005
8620,2027,162778.5039068119
8620,2028,160959.7017635416
8621,2023,161677.0
8621,2024,162335.2234927506
8621,2025,162342.1717152902
8621,2026,161288.1182014285
8621,2027,162843.5003335896
8621,2028,162200.3642676161
8622,2023,161677.0
8622,2024,162994.62013080582
8622,2025,165126.18676285917
8622,2026,164624.91901259887
8622,2027,167656.39711199893
8622,2028,164340.10813457146
8623,2023,161677.0
8623,2024,166148.72966513867
8623,2025,162712.92591729204
8623,2026,164561.53367840717
8623,2027,161429.19788429685
8623,2028,167356.53288126845
8624,2023,161677.0
8624,2024,165792.2454648987
8624,2025,160858.33717692332
8624,2026,158263.28232505856
8624,2027,164503.17565314524
8624,2028,160219.64870207908
8625,2023,161677.0
8625,2024,165866.4108952796
8625,2025,165487.37013463493
8625,2026,166038.25675109212
8625,2027,159482.67995938566
8625,2028,160515.28323922856
8626,2023,161677.0
8626,2024,156571.7153480928
8626,2025,164125.893496969
8626,2026,166900.9026039378
8626,2027,162877.96896033193
8626,2028,164497.04318499702
8627,2023,161677.0
8627,2024,168480.43716968774
8627,2025,162451.83005136825
8627,2026,161259.3851401104
8627,2027,160694.95829885628
8627,2028,156390.4793074091
8628,2023,161677.0
8628,2024,155434.68829960882
8628,2025,160793.31812290938
8628,2026,160308.66848877034
8628,2027,159990.71527621755
8628,2028,164377.50751475067
8629,2023,161677.0
8629,2024,163379.87240657493
8629,2025,156202.70662031352
8629,2026,158294.36390900257
8629,2027,161596.1041479821
8629,2028,163827.8816577301
8630,2023,161677.0
8630,2024,164166.1881759589
8630,2025,165061.39021317568
8630,2026,158368.2363433121
8630,2027,166316.57027189768
8630,2028,160997.7614598281
8631,2023,161677.0
8631,2024,162721.96885880228
8631,2025,163458.20646629002
8631,2026,161830.7916027955
8631,2027,167677.45273362787
8631,2028,164973.38986993642
8632,2023,161677.0
8632,2024,163537.2083298509
8632,2025,160560.7103092465
8632,2026,159634.42281068352
8632,2027,163399.20998233205
8632,2028,164897.79655208703
8633,2023,161677.0
8633,2024,161907.44229653256
8633,2025,164006.29377596048
8633,2026,160973.6613200877
8633,2027,163875.56032384408
8633,2028,163771.1407928944
8634,2023,161677.0
8634,2024,162159.57069245473
8634,2025,165588.88395684335
8634,2026,165159.00014447692
8634,2027,161723.49106889783
8634,2028,159221.9893365702
8635,2023,161677.0
8635,2024,158929.42907534723
8635,2025,156883.7116986414
8635,2026,156983.28316633968
8635,2027,164669.71586980057
8635,2028,157522.88136747925
8636,2023,161677.0
8636,2024,160691.17942379465
8636,2025,167125.80485968117
8636,2026,162320.68002943744
8636,2027,156462.34856636336
8636,2028,158229.87688633063
8637,2023,161677.0
8637,2024,163055.21119476273
8637,2025,162886.32168393853
8637,2026,163764.6172489852
8637,2027,159783.09796960154
8637,2028,158228.37981535116
8638,2023,161677.0
8638,2024,157846.30397796573
8638,2025,161748.15146299242
8638,2026,158396.1408277515
8638,2027,164171.49413076675
8638,2028,164808.6435367856
8639,2023,161677.0
8639,2024,157510.65562462967
8639,2025,168650.193710163
8639,2026,160680.08753563676
8639,2027,158621.82394470798
8639,2028,163036.48780492178
8640,2023,161677.0
8640,2024,158333.25045212888
8640,2025,156398.75452906295
8640,2026,165939.08267418144
8640,2027,165141.4485940144
8640,2028,160502.32069292176
8641,2023,161677.0
8641,2024,163163.28186642504
8641,2025,160705.2958935241
8641,2026,159789.3134768693
8641,2027,153739.73868644866
8641,2028,165972.5654253479
8642,2023,161677.0
8642,2024,162646.64455519035
8642,2025,162478.7695629898
8642,2026,161227.56036369334
8642,2027,158307.52811689247
8642,2028,161951.88715163217
8643,2023,161677.0
8643,2024,161591.51748121876
8643,2025,159558.3516990577
8643,2026,160439.69187165215
8643,2027,163357.85364091568
8643,2028,161142.63300027713
8644,2023,161677.0
8644,2024,164536.30465305079
8644,2025,161295.41915088813
8644,2026,161860.5535584219
8644,2027,160938.07272461394
8644,2028,163232.2804433836
8645,2023,161677.0
8645,2024,162025.89088255458
8645,2025,164095.59674963134
8645,2026,162491.35092063542
8645,2027,167820.90664261466
8645,2028,161356.6292629567
8646,2023,161677.0
8646,2024,161055.23231472957
8646,2025,157187.77454008805
8646,2026,160660.16638765193
8646,2027,161086.94801585175
8646,2028,156813.65613424074
8647,2023,161677.0
8647,2024,164314.27809305367
8647,2025,159040.369905872
8647,2026,162334.60950570361
8647,2027,167023.88023024396
8647,2028,162930.6221862112
8648,2023,161677.0
8648,2024,157310.25393123602
8648,2025,164202.9791079463
8648,2026,157730.76890714918
8648,2027,160906.9355685062
8648,2028,163183.0363143332
8649,2023,161677.0
8649,2024,162227.60725557257
8649,2025,163341.48486284452
8649,2026,164235.42291010215
8649,2027,159084.8550425727
8649,2028,162996.2298521148
8650,2023,161677.0
8650,2024,158976.08676920124
8650,2025,157631.88199583217
8650,2026,162482.78506215732
8650,2027,155412.9903097065
8650,2028,164194.58908862734
8651,2023,161677.0
8651,2024,161963.7445461898
8651,2025,158222.25533639817
8651,2026,161269.17787343948
8651,2027,166530.83774646098
8651,2028,162032.36149038913
8652,2023,161677.0
8652,2024,162990.230991752
8652,2025,161076.0700641482
8652,2026,157952.42609192038
8652,2027,167048.96085370926
8652,2028,168599.11917383297
8653,2023,161677.0
8653,2024,162206.4879612602
8653,2025,169125.031414671
8653,2026,163438.02148756615
8653,2027,160090.00271766025
8653,2028,158716.47856894802
8654,2023,161677.0
8654,2024,157630.39161696273
8654,2025,157188.7348465154
8654,2026,168614.92746281117
8654,2027,158209.7512689177
8654,2028,158934.34318926776
8655,2023,161677.0
8655,2024,159818.034213836
8655,2025,163619.13387261433
8655,2026,161973.14816197724
8655,2027,160110.62308456772
8655,2028,165110.2438189695
8656,2023,161677.0
8656,2024,162840.197833453
8656,2025,161538.5820870008
8656,2026,163632.84386432637
8656,2027,165228.51337096037
8656,2028,158820.71800470148
8657,2023,161677.0
8657,2024,158825.96597834377
8657,2025,155211.097495092
8657,2026,163669.16200393447
8657,2027,160622.63969837778
8657,2028,163669.57367475223
8658,2023,161677.0
8658,2024,164735.21305475506
8658,2025,156847.28765301645
8658,2026,164914.80923622902
8658,2027,160000.98567120326
8658,2028,165913.90734611495
8659,2023,161677.0
8659,2024,159733.49120229436
8659,2025,165393.26620361768
8659,2026,164306.3444496861
8659,2027,165118.1180378113
8659,2028,162499.08571953682
8660,2023,161677.0
8660,2024,156208.61284325516
8660,2025,157514.49031978968
8660,2026,167432.1704292751
8660,2027,160504.99493345976
8660,2028,165380.7390772606
8661,2023,161677.0
8661,2024,159295.92873278412
8661,2025,164380.92402636894
8661,2026,162307.2467731422
8661,2027,164878.91624597376
8661,2028,160582.73565942052
8662,2023,161677.0
8662,2024,165217.23862418905
8662,2025,168927.41849330807
8662,2026,158412.0555039218
8662,2027,163690.3137347544
8662,2028,164627.71954664556
8663,2023,161677.0
8663,2024,160973.65113725423
8663,2025,162339.73022130676
8663,2026,158455.01890909695
8663,2027,164083.3037651793
8663,2028,157623.2699736587
8664,2023,161677.0
8664,2024,166590.36570772406
8664,2025,161266.57574779575
8664,2026,157789.93538132103
8664,2027,160197.315478732
8664,2028,160056.3999959325
8665,2023,161677.0
8665,2024,157510.5322718928
8665,2025,156463.40166071674
8665,2026,167713.10538345663
8665,2027,162933.43794908645
8665,2028,166906.72173607632
8666,2023,161677.0
8666,2024,165970.18794908051
8666,2025,161759.89731239603
8666,2026,163523.6157684929
8666,2027,168011.0390368026
8666,2028,160360.32293070783
8667,2023,161677.0
8667,2024,162023.3068447778
8667,2025,166718.53858296233
8667,2026,165645.34861849135
8667,2027,156637.29402848144
8667,2028,158905.4522965504
8668,2023,161677.0
8668,2024,164620.46480350994
8668,2025,163191.45531197943
8668,2026,156574.4082530233
8668,2027,161346.20561778193
8668,2028,157944.8409707216
8669,2023,161677.0
8669,2024,168439.99971689662
8669,2025,165542.6324541719
8669,2026,163478.79784863343
8669,2027,158475.0982700513
8669,2028,162867.74898725576
8670,2023,161677.0
8670,2024,160891.35385270292
8670,2025,165481.38579157498
8670,2026,165145.84054474367
8670,2027,163809.06563012066
8670,2028,168234.01978428845
8671,2023,161677.0
8671,2024,160064.02091999774
8671,2025,158712.15779932946
8671,2026,160825.4936340127
8671,2027,156817.48141600646
8671,2028,169469.53620393324
8672,2023,161677.0
8672,2024,164837.0678259177
8672,2025,167517.36199298128
8672,2026,163869.54371605214
8672,2027,164202.2764136991
8672,2028,158478.15489474477
8673,2023,161677.0
8673,2024,162281.54251302365
8673,2025,159522.09439929354
8673,2026,165214.06226553587
8673,2027,161645.5472031325
8673,2028,162084.4777843647
8674,2023,161677.0
8674,2024,167902.1142863094
8674,2025,166069.77368032737
8674,2026,162220.0827067768
8674,2027,165031.65335976984
8674,2028,163144.69795066942
8675,2023,161677.0
8675,2024,166941.93683417884
8675,2025,163428.95673963582
8675,2026,168792.72867963617
8675,2027,162087.19888211106
8675,2028,162296.93198079304
8676,2023,161677.0
8676,2024,163735.3580634389
8676,2025,163877.0019287695
8676,2026,164894.22842696778
8676,2027,160584.75761246038
8676,2028,162952.32997469217
8677,2023,161677.0
8677,2024,164852.29361548505
8677,2025,161216.0101075533
8677,2026,162661.78565004634
8677,2027,167448.1352143137
8677,2028,161286.70073784166
8678,2023,161677.0
8678,2024,154814.18860668113
8678,2025,161004.70537895182
8678,2026,161891.65859712308
8678,2027,166194.4711966243
8678,2028,159422.21083384808
8679,2023,161677.0
8679,2024,159448.9724249004
8679,2025,158216.21857965944
8679,2026,161192.27056381028
8679,2027,163051.41791271907
8679,2028,158041.67140726725
8680,2023,161677.0
8680,2024,167204.6985388753
8680,2025,169050.77551119198
8680,2026,162167.86276972684
8680,2027,163088.1934432026
8680,2028,156605.54707593206
8681,2023,161677.0
8681,2024,158530.51512820894
8681,2025,157836.1514152646
8681,2026,158653.6582624505
8681,2027,158440.51332860865
8681,2028,159175.50784344293
8682,2023,161677.0
8682,2024,159322.289140912
8682,2025,166332.18102451286
8682,2026,165717.8179324282
8682,2027,165960.06980535787
8682,2028,157743.4396236951
8683,2023,161677.0
8683,2024,166511.12346212336
8683,2025,158081.7814161333
8683,2026,161975.26212792707
8683,2027,159010.67563620504
8683,2028,158245.07317291296
8684,2023,161677.0
8684,2024,166337.2760685791
8684,2025,161704.21902324088
8684,2026,162382.73359712996
8684,2027,161612.20457792867
8684,2028,162023.56824653418
8685,2023,161677.0
8685,2024,160898.6886996302
8685,2025,164066.26330431213
8685,2026,161114.06332185538
8685,2027,161147.68812369823
8685,2028,168558.84898882775
8686,2023,161677.0
8686,2024,156983.94475133068
8686,2025,163095.61799640875
8686,2026,167534.96501079897
8686,2027,158266.92393807485
8686,2028,163819.8831424004
8687,2023,161677.0
8687,2024,166871.44976026984
8687,2025,164041.87092852851
8687,2026,160689.50069994657
8687,2027,156810.12636228267
8687,2028,160442.24050073317
8688,2023,161677.0
8688,2024,162932.37482640214
8688,2025,165519.68268875536
8688,2026,157145.18893292348
8688,2027,160256.02514775534
8688,2028,167738.09377949944
8689,2023,161677.0
8689,2024,158698.9308978576
8689,2025,166106.74878401507
8689,2026,168983.8887264881
8689,2027,169495.29119032386
8689,2028,157384.28379026512
8690,2023,161677.0
8690,2024,160886.82330996095
8690,2025,161926.09672133217
8690,2026,160873.29747669835
8690,2027,164413.255490752
8690,2028,161336.39677897323
8691,2023,161677.0
8691,2024,167327.12727649094
8691,2025,167587.25351630783
8691,2026,167457.69275760525
8691,2027,158465.1153519135
8691,2028,156132.91188602036
8692,2023,161677.0
8692,2024,165143.66962772078
8692,2025,162756.11019383007
8692,2026,166204.53776033083
8692,2027,158632.27492875222
8692,2028,163948.83969230085
8693,2023,161677.0
8693,2024,163879.42224757076
8693,2025,158682.1672091732
8693,2026,166510.2551269202
8693,2027,160123.73462159545
8693,2028,164321.9118457472
8694,2023,161677.0
8694,2024,159194.71068736375
8694,2025,160251.54318227523
8694,2026,156527.31624648633
8694,2027,156150.39029735202
8694,2028,158979.85066542335
8695,2023,161677.0
8695,2024,165540.75885116006
8695,2025,161364.4816674168
8695,2026,167381.94778613248
8695,2027,162430.0070452304
8695,2028,159712.52795377566
8696,2023,161677.0
8696,2024,164014.5527779174
8696,2025,154666.8275229733
8696,2026,162279.106105904
8696,2027,164042.24655626394
8696,2028,165289.42079514184
8697,2023,161677.0
8697,2024,157721.80418464987
8697,2025,161497.95600430682
8697,2026,156329.7652743865
8697,2027,169203.66065975546
8697,2028,162864.7218574175
8698,2023,161677.0
8698,2024,158473.01068886335
8698,2025,157747.43795326387
8698,2026,166671.95805573312
8698,2027,162926.72808028336
8698,2028,157163.36992122812
8699,2023,161677.0
8699,2024,164051.90609226274
8699,2025,162755.43722102442
8699,2026,165837.3357089256
8699,2027,165399.47687195014
8699,2028,159406.49845173254
8700,2023,161677.0
8700,2024,166714.58144416916
8700,2025,157369.40760948134
8700,2026,162700.97074532628
8700,2027,160201.5259766701
8700,2028,161007.6301909275
8701,2023,161677.0
8701,2024,158415.81419237613
8701,2025,164791.93290605032
8701,2026,154829.37537196657
8701,2027,161076.04715867483
8701,2028,161515.91288319
8702,2023,161677.0
8702,2024,154871.35201749473
8702,2025,161544.3996123053
8702,2026,160411.255511633
8702,2027,157576.87643970802
8702,2028,158813.70444194376
8703,2023,161677.0
8703,2024,158059.3850045076
8703,2025,157930.04570960806
8703,2026,164756.84752698
8703,2027,157659.08027097944
8703,2028,158034.8679962419
8704,2023,161677.0
8704,2024,166356.8548677374
8704,2025,161405.26140330764
8704,2026,162897.12432795163
8704,2027,166671.09021999437
8704,2028,163975.03627848157
8705,2023,161677.0
8705,2024,161573.67807537806
8705,2025,157929.5875619297
8705,2026,158132.5892659206
8705,2027,163475.9762824075
8705,2028,161034.81657662842
8706,2023,161677.0
8706,2024,156520.2398723373
8706,2025,166901.7931968645
8706,2026,168981.5109266959
8706,2027,159291.36838157455
8706,2028,161699.1068399225
8707,2023,161677.0
8707,2024,165750.99693701306
8707,2025,159362.93879759885
8707,2026,157800.34809872782
8707,2027,167457.1501598977
8707,2028,165576.60534253542
8708,2023,161677.0
8708,2024,165582.54541731806
8708,2025,163318.83258203676
8708,2026,161149.90532044033
8708,2027,160461.69393220762
8708,2028,160608.41516985645
8709,2023,161677.0
8709,2024,166187.6278562582
8709,2025,155237.53738935164
8709,2026,159374.95983242037
8709,2027,161841.09565539472
8709,2028,164909.60676395125
8710,2023,161677.0
8710,2024,161665.12127681565
8710,2025,162943.39920053905
8710,2026,164478.5150081579
8710,2027,164222.9560868649
8710,2028,168449.68178432522
8711,2023,161677.0
8711,2024,167372.49146501976
8711,2025,163008.6422383652
8711,2026,161261.3074491357
8711,2027,166402.00120189032
8711,2028,165667.63666127596
8712,2023,161677.0
8712,2024,159876.11292490343
8712,2025,155801.25689645598
8712,2026,160969.32214005417
8712,2027,167688.3112094981
8712,2028,162652.12473182465
8713,2023,161677.0
8713,2024,157495.72530190958
8713,2025,164236.39738255387
8713,2026,155548.55816969112
8713,2027,158660.20161703235
8713,2028,161043.69117139623
8714,2023,161677.0
8714,2024,158437.6230633513
8714,2025,160890.26852717425
8714,2026,164356.66689151735
8714,2027,161838.92369046848
8714,2028,160814.89702581678
8715,2023,161677.0
8715,2024,161591.4613206174
8715,2025,166213.3990990903
8715,2026,157076.05971360178
8715,2027,168828.04665061156
8715,2028,163263.28383020035
8716,2023,161677.0
8716,2024,161141.73864108825
8716,2025,158818.93734934067
8716,2026,162164.81505142865
8716,2027,162557.78683024115
8716,2028,166611.28194877948
8717,2023,161677.0
8717,2024,164001.50807592075
8717,2025,163311.58242622935
8717,2026,164235.39729684082
8717,2027,166706.96330319805
8717,2028,161834.3656184199
8718,2023,161677.0
8718,2024,160416.83006101416
8718,2025,168266.23680167628
8718,2026,158736.6947433208
8718,2027,163804.31578224114
8718,2028,156119.81736128603
8719,2023,161677.0
8719,2024,163106.84218328612
8719,2025,163282.19169099262
8719,2026,157748.99365570332
8719,2027,162696.6988146344
8719,2028,158806.18189505613
8720,2023,161677.0
8720,2024,160037.91671367164
8720,2025,165442.07686368376
8720,2026,167494.91884720192
8720,2027,157973.6313786768
8720,2028,162641.0768344002
8721,2023,161677.0
8721,2024,164696.40895912496
8721,2025,162010.5658158133
8721,2026,163964.44155119525
8721,2027,164854.08832256633
8721,2028,163112.94468244718
8722,2023,161677.0
8722,2024,158663.6797586957
8722,2025,167544.22300359485
8722,2026,157710.47548225892
8722,2027,168660.570511132
8722,2028,158719.46854857838
8723,2023,161677.0
8723,2024,162916.78812593306
8723,2025,164634.59556803372
8723,2026,158895.8317488175
8723,2027,169366.58382119072
8723,2028,160514.62112632822
8724,2023,161677.0
8724,2024,159621.75742010272
8724,2025,168157.25538588673
8724,2026,158166.9739763984
8724,2027,161099.75829177
8724,2028,156887.36918038173
8725,2023,161677.0
8725,2024,164992.00685199784
8725,2025,163434.0555710097
8725,2026,161529.3178966927
8725,2027,164087.1052800339
8725,2028,163142.52792179715
8726,2023,161677.0
8726,2024,159730.48963991067
8726,2025,164483.88084853053
8726,2026,162943.53721797589
8726,2027,163666.9286931793
8726,2028,162045.53125282997
8727,2023,161677.0
8727,2024,163762.09815231076
8727,2025,161179.27798547345
8727,2026,166033.14691714873
8727,2027,158714.69053572626
8727,2028,161328.31061354416
8728,2023,161677.0
8728,2024,166271.03947786015
8728,2025,161197.6155596211
8728,2026,158218.23475604356
8728,2027,157586.90303747216
8728,2028,164355.53734662896
8729,2023,161677.0
8729,2024,166373.26310851978
8729,2025,155180.12221425885
8729,2026,167697.42911793033
8729,2027,163436.20097097856
8729,2028,163030.67416690395
8730,2023,161677.0
8730,2024,165463.3149403488
8730,2025,160578.95758866973
8730,2026,162607.3956746204
8730,2027,164692.28428179008
8730,2028,159226.04454536038
8731,2023,161677.0
8731,2024,164633.91165264498
8731,2025,158943.0702091641
8731,2026,160847.41519174326
8731,2027,164299.31920549265
8731,2028,164028.4063198929
8732,2023,161677.0
8732,2024,168880.2271883367
8732,2025,159041.06393429678
8732,2026,159610.9635867144
8732,2027,162431.53295712316
8732,2028,162844.5234053467
8733,2023,161677.0
8733,2024,162689.13252418902
8733,2025,165333.83144806203
8733,2026,160619.47122997657
8733,2027,160470.8223000774
8733,2028,162000.03311868483
8734,2023,161677.0
8734,2024,156364.91545314385
8734,2025,161340.88583218752
8734,2026,159416.65160581132
8734,2027,157829.88113840416
8734,2028,159013.39019891023
8735,2023,161677.0
8735,2024,154763.14360203294
8735,2025,168170.02558696928
8735,2026,159794.46062790486
8735,2027,165711.8162354351
8735,2028,158327.9712808987
8736,2023,161677.0
8736,2024,160696.2983711368
8736,2025,167861.59874019393
8736,2026,160361.36419029307
8736,2027,164159.62059774518
8736,2028,163255.9295272372
8737,2023,161677.0
8737,2024,164475.15544854017
8737,2025,155348.63265795962
8737,2026,170000.95055637968
8737,2027,160842.16396040234
8737,2028,155929.86760008932
8738,2023,161677.0
8738,2024,163372.95096418617
8738,2025,169306.4478210681
8738,2026,163646.3385290753
8738,2027,166419.92984615147
8738,2028,156083.4461579144
8739,2023,161677.0
8739,2024,162245.29488232423
8739,2025,158397.33242618004
8739,2026,163659.15996743026
8739,2027,160230.99743579602
8739,2028,168612.8823609564
8740,2023,161677.0
8740,2024,157970.74373646066
8740,2025,156395.06279237027
8740,2026,165502.80619010792
8740,2027,163794.35630233004
8740,2028,162383.92774421017
8741,2023,161677.0
8741,2024,158046.34739864027
8741,2025,166259.67696400857
8741,2026,156698.58587148003
8741,2027,164183.71555117154
8741,2028,163824.83467895433
8742,2023,161677.0
8742,2024,158943.89178618364
8742,2025,167943.00728810887
8742,2026,160353.4180206078
8742,2027,163734.35122495634
8742,2028,164491.56100851437
8743,2023,161677.0
8743,2024,163083.46945582426
8743,2025,166191.89389774183
8743,2026,157203.29088878786
8743,2027,158056.83620902273
8743,2028,157623.24119545895
8744,2023,161677.0
8744,2024,157178.8408871169
8744,2025,164069.4861967991
8744,2026,155334.2246756922
8744,2027,157317.21878124037
8744,2028,158667.81379262227
8745,2023,161677.0
8745,2024,155821.7310329799
8745,2025,166571.4241715215
8745,2026,166128.25706843627
8745,2027,154671.05613953347
8745,2028,161803.3865931269
8746,2023,161677.0
8746,2024,165468.53928117658
8746,2025,157413.4470866645
8746,2026,163544.26445627303
8746,2027,164128.38417073968
8746,2028,161132.15496831876
8747,2023,161677.0
8747,2024,157033.89850839617
8747,2025,160332.60960604652
8747,2026,164524.38008432157
8747,2027,162435.87970638997
8747,2028,162826.31641987842
8748,2023,161677.0
8748,2024,162603.05704957078
8748,2025,166488.1883887788
8748,2026,163775.2100403564
8748,2027,160735.98875760892
8748,2028,162155.16019011245
8749,2023,161677.0
8749,2024,161976.8409132321
8749,2025,163117.18059994382
8749,2026,156859.4081456389
8749,2027,166210.9040960818
8749,2028,165457.72256320232
8750,2023,161677.0
8750,2024,157218.6981964482
8750,2025,166528.0795908739
8750,2026,157374.94136126377
8750,2027,163277.54032287293
8750,2028,160815.78804970853
8751,2023,161677.0
8751,2024,166270.98786452663
8751,2025,160225.46293270547
8751,2026,165573.29426551773
8751,2027,165064.5082003325
8751,2028,155802.71074307826
8752,2023,161677.0
8752,2024,161933.23093832206
8752,2025,167361.44726869647
8752,2026,166540.4414252688
8752,2027,157414.51750611162
8752,2028,166345.56482594748
8753,2023,161677.0
8753,2024,162670.3341407798
8753,2025,169593.49769564864
8753,2026,164100.84159103932
8753,2027,166081.48721720045
8753,2028,159743.90447481754
8754,2023,161677.0
8754,2024,157976.1172293751
8754,2025,157486.87204875727
8754,2026,158294.0922680253
8754,2027,164002.69480955251
8754,2028,164449.68256834027
8755,2023,161677.0
8755,2024,161735.72012592823
8755,2025,162468.84219718535
8755,2026,160428.16945309652
8755,2027,165617.89693171994
8755,2028,161085.80828072145
8756,2023,161677.0
8756,2024,158894.7846072168
8756,2025,158174.1600960196
8756,2026,164093.97965800672
8756,2027,160317.4181689456
8756,2028,159271.2242172572
8757,2023,161677.0
8757,2024,161201.0151153026
8757,2025,163247.19936449945
8757,2026,163405.47005995782
8757,2027,168577.35784418907
8757,2028,164269.53142461827
8758,2023,161677.0
8758,2024,166143.05003510148
8758,2025,161520.64662761372
8758,2026,162654.64366595665
8758,2027,160817.17682522634
8758,2028,161326.41918116872
8759,2023,161677.0
8759,2024,163321.139675311
8759,2025,161559.73463407
8759,2026,165706.2359444727
8759,2027,159155.61499865144
8759,2028,158999.36533273003
8760,2023,161677.0
8760,2024,159426.34352524026
8760,2025,162270.83907477628
8760,2026,162453.59883635154
8760,2027,166397.19319833434
8760,2028,159323.7742694361
8761,2023,161677.0
8761,2024,163096.7450639476
8761,2025,159506.26184719268
8761,2026,158224.84121302812
8761,2027,156585.74513506153
8761,2028,164697.5512506646
8762,2023,161677.0
8762,2024,163758.15905895515
8762,2025,166173.40766137303
8762,2026,163780.21142065828
8762,2027,162248.30843177694
